Location,Time,PM2.5,PM10,CO,CO2,SO2,NO2,O3,AQI,AQI Bucket
Aundh,12:00,191.6592722,343.5739987,10.87072039,498.5512988,281.9170755,205.7911881,50.38204879,547.532512,Hazardous
Pimple Saudagar,16:00,215.479361,288.1233748,14.82172556,496.9997535,387.793097,123.1050572,13.35882536,528.7515832,Hazardous
Koregaon Park,08:00,52.93599795,93.76712101,11.87540469,441.276068,217.0967728,26.53127598,215.0615172,314.5717472,Hazardous
Koregaon Park,16:00,247.4515176,353.2897279,11.74346582,367.7918024,385.8216403,318.5866176,330.2216558,829.4290454,Hazardous
Koregaon Park,12:00,111.0157772,194.0922888,11.3199909,448.8916598,377.4368445,13.99593447,40.39027343,379.7855501,Hazardous
Shivaji Nagar,20:00,146.0489943,86.83680078,10.63310996,362.5570087,193.2738819,233.5755989,273.5152106,477.2583532,Hazardous
Shivaji Nagar,08:00,18.17822975,398.9172074,13.95168549,312.535088,300.3625231,116.1224193,352.3845726,606.9341616,Hazardous
Kothrud,16:00,72.99534928,85.95060209,12.84471957,492.7547836,112.2270923,215.8854482,240.0158836,376.3819073,Hazardous
Koregaon Park,16:00,169.5722788,141.7716198,12.58874482,346.519745,114.3871762,189.0087202,383.0958105,511.5065475,Hazardous
Koregaon Park,12:00,149.4681845,244.0236732,14.93728403,395.2258676,268.5634982,203.1698375,290.7356619,592.9177117,Hazardous
Koregaon Park,08:00,147.6902378,288.657366,11.50102168,394.6926871,80.05533117,318.6492004,157.5414065,507.7977926,Hazardous
Aundh,08:00,234.8196135,137.6795076,13.5829438,315.9871988,79.76147052,131.1504147,247.2049499,428.8909219,Hazardous
Aundh,08:00,71.21278719,92.55332936,11.74259712,452.5684301,149.7325159,299.2151527,118.305347,377.2521632,Hazardous
Sinhagad Road,16:00,151.3335971,395.8577233,11.17870033,385.2884425,50.07823166,21.77918393,373.6798251,507.5429808,Hazardous
Aundh,16:00,34.16084047,187.0345067,12.72374568,353.3051738,290.0844523,174.2001973,208.420034,459.673761,Hazardous
Koregaon Park,08:00,167.4270052,261.1867167,10.480732,319.8818608,66.47111588,21.89354807,264.4753267,401.2075883,Hazardous
Sinhagad Road,08:00,232.8817924,189.1603269,12.90106388,410.0286527,393.8422679,215.0217927,276.6409815,666.6746446,Hazardous
Koregaon Park,16:00,63.02906184,371.4890272,11.7088064,332.1518527,243.3113074,29.63047251,52.5662469,391.7218643,Hazardous
Aundh,16:00,222.2303449,54.46566405,13.94138821,429.8303622,181.2062366,146.4591432,168.8688471,400.5565061,Hazardous
Shivaji Nagar,12:00,158.8472208,318.6982275,14.12733555,353.962959,86.41876222,265.0438376,163.2156774,510.2391983,Hazardous
Baner,20:00,209.4252596,165.85998,11.68584451,469.9811174,308.8295799,193.6111093,103.8037269,502.4506724,Hazardous
Baner,16:00,231.1913766,85.84060276,10.40240768,496.3252503,245.8162411,34.66842972,46.89909343,332.6102795,Hazardous
Koregaon Park,08:00,129.8946345,240.4689861,12.16150243,316.8989287,14.18586406,382.0461025,58.27442952,424.5965108,Hazardous
Hadapsar,16:00,74.77807623,325.7598609,12.71665359,407.1501836,34.91605832,42.91815982,233.1691857,368.4873241,Hazardous
Baner,16:00,221.3924273,289.6852827,11.87679152,332.8102474,133.9898999,304.5037423,376.5173098,674.9211225,Hazardous
Shivaji Nagar,16:00,201.5203012,295.9555228,13.22835555,403.2110714,93.32313079,224.1422618,231.2082857,536.3031067,Hazardous
Kothrud,16:00,26.59611359,108.0657781,13.78937851,490.847342,72.04208841,45.35460737,357.4394774,318.5384109,Hazardous
Hadapsar,16:00,142.344283,273.2513875,12.33090701,437.6848086,53.95723859,50.35740738,160.2686316,352.4203811,Hazardous
Aundh,20:00,96.48601604,267.7574078,11.2021711,491.1929052,360.3224437,358.1465524,346.1563226,725.6365424,Hazardous
Kothrud,08:00,107.2263844,300.6348511,10.32894303,389.6192217,397.2625176,68.75853785,262.3949956,578.4675863,Hazardous
Koregaon Park,20:00,99.61431221,333.2438112,14.77045421,339.2526553,144.9067602,118.100163,212.863364,469.1346595,Hazardous
Sinhagad Road,08:00,104.1108405,81.80271235,10.9615098,388.2261967,126.5357237,87.01764159,265.2777272,343.3338325,Hazardous
Hadapsar,08:00,206.8354961,318.746299,13.53993043,395.6181481,139.9392839,162.1498059,224.4549224,539.6028341,Hazardous
Aundh,16:00,55.00180318,100.8312502,12.95775877,431.9434029,82.87105537,229.1332662,198.0436867,345.8982895,Hazardous
Shivaji Nagar,12:00,190.3174307,103.5637226,13.68116569,441.0867101,118.9967713,10.62333078,146.2105771,298.5370819,Very Unhealthy
Aundh,08:00,86.9021205,354.8164738,10.37753854,482.0655545,232.9256178,359.7685037,209.9106004,632.5391967,Hazardous
Sinhagad Road,20:00,46.336162,84.76779561,10.27985451,481.1102912,101.9755138,143.6209739,175.083328,286.1717411,Very Unhealthy
Sinhagad Road,08:00,16.28677194,369.280044,12.23189595,455.0774506,369.2177169,261.0428457,397.9985726,719.1448715,Hazardous
Koregaon Park,08:00,51.67034529,22.57809627,11.30121212,475.0492005,341.7340397,369.6212977,293.1113989,550.6588011,Hazardous
Baner,20:00,17.02307484,37.17168985,10.53394342,380.6908901,98.72876886,358.2585167,87.22524125,309.7375892,Hazardous
Aundh,08:00,241.4319109,188.7064876,14.7663642,326.6137154,109.5519839,49.6347266,132.3035329,375.5806852,Hazardous
Pimple Saudagar,20:00,154.309005,294.6483022,13.45504596,316.5422816,34.59038125,311.6760235,306.7328286,564.4333163,Hazardous
Deccan,16:00,37.82728327,312.0131742,12.70104717,340.6883299,149.153144,73.71166109,151.9718114,375.0395841,Hazardous
Deccan,12:00,31.32539464,179.2997,10.22800537,320.3330848,19.10984099,33.34334785,380.1971193,331.8657068,Hazardous
Deccan,20:00,45.17060376,331.0575995,13.22109164,450.6195658,344.5919671,269.0288732,349.4346864,682.8629566,Hazardous
Pimple Saudagar,08:00,81.86220158,17.1096878,11.11082356,305.1182886,139.359194,32.5811193,13.97472977,153.5542898,Unhealthy
Hadapsar,08:00,100.7759547,215.2404994,12.4432652,473.9053635,84.35279683,114.6943553,375.9299766,457.9400566,Hazardous
Sinhagad Road,08:00,70.84935834,42.51190163,10.76963478,302.5101549,399.6363942,81.79131086,250.780495,433.5543648,Hazardous
Koregaon Park,12:00,159.3497874,251.9434235,10.60870977,479.671181,217.5557621,77.76297127,294.9284295,511.3788966,Hazardous
Deccan,08:00,75.04564529,105.0350341,14.14653367,389.754713,134.3000539,71.11708121,215.4458425,314.6183622,Hazardous
Shivaji Nagar,16:00,159.7887222,85.25327706,14.47278218,462.4199345,181.807595,308.5028102,226.7332546,495.5156117,Hazardous
Hadapsar,20:00,43.51757506,225.502657,11.20086614,388.4938873,41.56633074,331.9378303,186.1036333,425.5148794,Hazardous
Kothrud,12:00,229.2177038,99.9716802,11.15785104,363.7861759,170.655414,391.4301573,267.1298001,590.3602288,Hazardous
Aundh,16:00,155.877701,228.1939461,14.65586372,376.1897021,14.10693428,320.4393812,266.6006782,507.2651841,Hazardous
Baner,20:00,88.6967008,79.15672074,13.58007082,421.403912,45.48665837,57.06674777,232.1788975,264.8729334,Very Unhealthy
Pimple Saudagar,12:00,232.0237181,389.993392,12.76377471,360.1178698,381.9326506,357.4012607,53.32027391,720.0994224,Hazardous
Pimple Saudagar,20:00,233.2056638,180.6578674,10.34825875,486.6711008,132.3834477,57.46090067,253.7854925,439.0949448,Hazardous
Aundh,16:00,72.04764146,339.5787388,12.83895234,448.6134423,222.941955,244.2681443,214.4198492,559.4671167,Hazardous
Koregaon Park,12:00,25.46914585,42.21744489,10.59063363,412.7239611,47.40098942,71.73229431,160.5263928,184.2637673,Unhealthy
Sinhagad Road,20:00,218.3324298,166.0621465,12.48991855,325.1616991,165.4988366,198.8770946,365.3164165,569.5333805,Hazardous
Hadapsar,20:00,178.7174932,394.8269325,12.27209571,393.2423007,61.47896343,313.9973016,57.58058717,515.5727347,Hazardous
Kothrud,20:00,194.7960905,50.54867975,14.32151228,440.0105924,65.33686273,308.7366748,375.4646127,511.7629725,Hazardous
Sinhagad Road,08:00,138.1969303,77.29487956,10.78523647,441.1224717,173.034717,159.9703005,385.0159406,477.5416205,Hazardous
Deccan,16:00,170.0599406,319.9933865,10.91553375,352.7277327,203.0015247,249.6111034,202.0580078,583.2775153,Hazardous
Deccan,12:00,26.97780698,264.8921468,14.89194511,332.8911187,29.45937751,81.11222225,218.2261987,325.2258213,Hazardous
Deccan,20:00,227.0918487,266.412701,11.3514069,463.0845062,360.9129177,167.6867128,248.9291818,646.8680879,Hazardous
Deccan,16:00,25.54258115,374.4981793,14.27702416,323.9877396,382.851045,107.4750512,129.5578172,524.239361,Hazardous
Sinhagad Road,16:00,22.6185652,180.5243372,11.3430507,334.0741499,300.8060696,291.0204132,164.3697568,491.0126217,Hazardous
Aundh,12:00,228.9075216,48.19679181,12.73730918,316.3832093,158.514687,71.75083274,153.8270752,343.3357633,Hazardous
Deccan,16:00,201.2373723,279.8136234,10.80033316,300.721207,160.8398677,396.8794532,32.53515888,546.4530709,Hazardous
Deccan,08:00,40.27000037,325.4365316,10.2953798,333.8263071,365.2917004,177.7309725,113.2343371,521.2771508,Hazardous
Pimple Saudagar,20:00,107.2953076,68.27294676,12.8029605,448.3978274,22.18441841,238.3519403,335.9013925,398.8059633,Hazardous
Koregaon Park,08:00,153.1714527,368.1141253,14.04791256,355.6828772,141.8164301,11.36762475,351.9349459,527.2502019,Hazardous
Aundh,16:00,120.4454322,39.09201434,14.78376454,390.9500928,257.6396121,142.8823787,228.9764009,409.3016837,Hazardous
Kothrud,12:00,174.1901655,56.52573444,14.40236772,488.630944,178.0772043,192.5641204,155.0846473,392.6233037,Hazardous
Sinhagad Road,16:00,132.3761342,78.28033746,13.91954718,364.2091977,259.3717046,87.27732964,253.4280589,419.2863296,Hazardous
Pimple Saudagar,16:00,73.36921335,46.69924788,13.52530157,351.2730032,82.17376933,252.6704075,364.6953556,423.3292984,Hazardous
Koregaon Park,08:00,241.5642087,261.4108286,10.91529758,428.3075389,194.6181911,353.5903524,380.7854994,726.8998377,Hazardous
Koregaon Park,16:00,219.0452892,30.10185682,11.88190967,487.9647066,234.3813752,37.91645,43.16028496,294.1845377,Very Unhealthy
Sinhagad Road,12:00,132.8401649,342.4888787,14.15161898,336.3270558,145.592769,105.3173134,14.94198869,384.7421763,Hazardous
Kothrud,08:00,61.92259685,61.98341728,12.77223628,372.6814779,53.26179953,235.8990011,263.453638,351.0324627,Hazardous
Deccan,12:00,148.1650435,81.45789287,10.94517538,442.1840146,139.2324958,368.3369591,391.5932713,575.3380066,Hazardous
Baner,16:00,66.88928248,46.09803916,11.96398238,320.1357912,365.8440807,135.1185384,372.7198955,505.2989005,Hazardous
Koregaon Park,12:00,204.225432,84.2291135,14.0336551,342.5008187,169.3448817,253.9239474,311.6799407,525.7353128,Hazardous
Baner,20:00,105.2683454,48.55540699,10.41943431,366.1090481,81.25353786,204.0203081,22.4425491,241.189508,Very Unhealthy
Aundh,08:00,157.8273197,346.0994363,13.14488596,436.6232451,62.23636149,265.3638703,338.9776579,598.3972088,Hazardous
Sinhagad Road,12:00,27.47118132,114.6695058,13.43435742,390.91454,146.6485016,39.10576223,393.8746035,374.3191346,Hazardous
Sinhagad Road,08:00,150.3207869,73.14481927,13.26296575,421.7607718,207.0119016,195.3882579,279.0505295,465.7211133,Hazardous
Kothrud,16:00,114.1961631,86.03384629,14.36505878,307.6158108,140.5058339,189.9932671,131.5221977,345.4907128,Hazardous
Deccan,16:00,234.287039,241.4045918,14.75281265,419.1942628,10.24813845,308.3434279,351.2241988,587.5065107,Hazardous
Baner,12:00,165.1107502,374.453488,13.60565073,445.4919335,130.9448804,121.0550371,291.3925349,555.083996,Hazardous
Pimple Saudagar,12:00,231.7045991,179.4147301,12.17008153,455.8469448,262.2965834,78.93881495,65.38399122,421.0394409,Hazardous
Kothrud,20:00,21.25663047,123.2765511,13.37198449,411.1015733,63.15594092,286.7211461,38.24747494,279.7008562,Very Unhealthy
Deccan,20:00,59.980936,189.3529868,14.10464215,450.5351247,350.6413589,253.1724436,361.4344287,621.3957191,Hazardous
Hadapsar,20:00,77.41046766,385.1837358,14.74655148,484.8563386,167.8917062,139.0812261,330.1797828,564.6200107,Hazardous
Hadapsar,12:00,194.4331321,37.1723411,12.27595933,310.0305053,34.1920627,280.8196033,148.606886,359.8879719,Hazardous
Shivaji Nagar,12:00,236.6228114,21.80442652,14.18581252,330.6826612,32.48569054,396.6628028,76.85261498,396.3999856,Hazardous
Kothrud,20:00,103.3653357,155.6492491,12.10753106,343.934274,398.0001386,256.964495,294.7678834,616.4810819,Hazardous
Kothrud,20:00,73.39598678,397.3219661,10.20504777,331.7368187,300.7085164,247.6245318,389.4698292,714.4654629,Hazardous
Shivaji Nagar,16:00,81.7867557,173.37753,10.64612293,448.2209033,118.1362923,167.0916035,389.3402217,475.5123245,Hazardous
Shivaji Nagar,12:00,165.6515323,296.5849823,12.22722799,489.9427436,270.9305563,153.1343107,23.08760074,466.9217191,Hazardous
Aundh,20:00,204.6446385,66.45105747,14.12809268,317.7523001,44.09744998,210.943887,213.3826833,383.8879508,Hazardous
Deccan,16:00,225.5199104,369.8045593,14.67555963,342.131602,253.2501876,376.2751219,88.78708346,671.493991,Hazardous
Hadapsar,16:00,246.6106307,264.6047938,12.43084237,461.1570893,319.6109682,277.4014435,184.8710131,658.980267,Hazardous
Deccan,16:00,155.7469517,86.24405859,13.98866214,325.1568317,63.86730561,334.1369648,315.6609494,491.8167772,Hazardous
Baner,08:00,76.97570405,42.32902923,14.89960861,442.6288627,253.7588731,294.0586063,242.9783904,469.9499101,Hazardous
Sinhagad Road,16:00,67.02225043,260.6319203,12.78623159,411.2019709,40.98947197,267.3394193,194.1308654,427.8431952,Hazardous
Koregaon Park,08:00,249.2182906,181.4272535,10.46368197,422.2310145,287.7046859,157.7941159,396.2142246,646.6429672,Hazardous
Pimple Saudagar,08:00,42.3380452,165.4784178,10.95190043,414.1136404,17.79911748,303.3920625,276.4939298,413.7026868,Hazardous
Sinhagad Road,20:00,219.6989733,207.9175348,12.76598105,399.6873215,294.4871411,250.0666621,373.3519798,685.5271266,Hazardous
Koregaon Park,08:00,168.4932242,26.46448862,12.39614529,333.8935351,163.6779166,326.3133052,186.0795507,447.9103879,Hazardous
Hadapsar,08:00,135.4146211,94.42674622,14.49530572,333.9288019,221.7312596,283.4332886,81.47584415,422.7361856,Hazardous
Sinhagad Road,12:00,122.0274734,149.4365613,13.73462218,487.9939233,68.22191137,134.3094253,173.6630007,337.5638083,Hazardous
Shivaji Nagar,16:00,157.799798,126.7691723,11.34062676,450.7164293,398.7689639,158.6463039,359.0045994,611.8350455,Hazardous
Hadapsar,20:00,49.67311065,171.8172201,14.01396242,397.7722656,102.4470714,390.7132012,395.9431651,569.3108466,Hazardous
Pimple Saudagar,12:00,203.8976522,305.9706462,13.22107046,405.3274512,37.65258196,368.431025,301.8809002,622.1374733,Hazardous
Deccan,20:00,249.3042982,305.1692311,14.09216896,331.5244502,140.6976644,242.8402526,80.00867606,523.1022302,Hazardous
Kothrud,08:00,188.8287342,130.1368572,11.74244572,338.347124,52.3416397,167.4963071,261.120052,411.7042408,Hazardous
Sinhagad Road,20:00,197.9529725,219.8863167,14.04276263,371.8538337,212.0283701,215.7330623,214.8411578,544.2637024,Hazardous
Kothrud,16:00,45.65450462,55.58791491,12.39328249,367.8129964,68.47977137,123.85396,66.03653194,192.1996239,Unhealthy
Aundh,16:00,70.16860487,88.64602799,11.06179737,440.4030702,384.8854401,254.5199471,370.8330039,595.5883094,Hazardous
Hadapsar,08:00,208.3948956,194.3746622,14.60362956,484.3652069,182.9708533,31.35143654,188.1791948,417.2391508,Hazardous
Hadapsar,20:00,77.47714561,368.9848017,10.26570019,351.1757019,332.3758585,84.78131273,207.2629456,545.7067323,Hazardous
Kothrud,16:00,186.5745998,253.4883114,12.7733843,346.7404734,144.4795243,293.8356823,265.4180345,584.6714604,Hazardous
Pimple Saudagar,08:00,164.6249975,127.5405378,12.02207753,448.6824187,388.3083606,33.09806117,40.70763669,389.1618744,Hazardous
Aundh,16:00,187.0051965,343.2663122,14.52853539,360.2765315,339.0746681,240.7207564,250.1046915,694.6143478,Hazardous
Baner,16:00,40.34272311,94.18933451,13.09029456,400.5141722,227.7885874,88.18264365,33.84619036,255.2650341,Very Unhealthy
Baner,08:00,77.81311819,264.4981556,14.87537196,411.607617,170.5349658,186.1445544,195.1744936,461.9580158,Hazardous
Baner,16:00,113.24843,170.9649187,11.09893934,317.1868629,249.7096607,45.31166503,334.5218733,467.9772132,Hazardous
Shivaji Nagar,08:00,191.6862663,317.7821676,10.30928718,303.0945845,61.0421963,348.06733,349.0677086,644.1321216,Hazardous
Hadapsar,20:00,17.99538796,90.85656332,12.75525906,387.2981272,325.1280654,335.5512279,83.48681908,439.2642909,Hazardous
Deccan,20:00,165.464978,324.8076038,13.03017519,352.8189621,237.7485041,178.3449732,177.247928,554.8371687,Hazardous
Sinhagad Road,20:00,14.39406243,97.28048408,13.5686658,396.6458242,88.74785755,371.8366481,94.33102219,346.863703,Hazardous
Shivaji Nagar,08:00,214.308249,231.020354,11.57512111,498.8833157,351.5055886,228.3293402,301.2315189,674.7726465,Hazardous
Kothrud,12:00,145.6664867,154.8625208,11.64871926,469.7586602,286.1269685,14.57971386,19.40609374,321.969611,Hazardous
Deccan,12:00,41.1256008,190.8395317,14.15807696,418.4125224,364.8861903,377.4650085,390.7328199,696.6826526,Hazardous
Baner,08:00,155.1943617,162.3812346,11.22893999,398.6921941,299.6732293,282.8988574,50.4760961,486.5408295,Hazardous
Shivaji Nagar,16:00,134.7368796,147.5826928,10.4080872,478.8548006,264.350823,27.49491443,95.40897438,345.1952293,Hazardous
Hadapsar,12:00,73.39278525,230.9886119,11.97974711,390.6325918,332.3067525,90.84721437,203.4441067,477.4694825,Hazardous
Sinhagad Road,08:00,128.4884512,58.03101292,11.20081856,448.2339977,171.3515027,36.39754348,140.4872626,278.578705,Very Unhealthy
Hadapsar,12:00,181.5568932,244.1997577,14.56293481,369.3426687,75.9617426,270.0353472,179.8672592,490.3734347,Hazardous
Pimple Saudagar,08:00,46.08061724,102.7219856,11.9041935,493.2652859,15.61946206,165.4905405,324.0462622,338.8836273,Hazardous
Aundh,08:00,215.8603847,27.67371753,11.71969953,390.3902259,293.0641612,290.6505389,104.3857243,477.5369628,Hazardous
Baner,16:00,139.4575911,368.3323033,14.18637555,495.4441488,64.21137539,48.83247969,213.2958963,431.2511984,Hazardous
Koregaon Park,20:00,203.2990456,12.24730596,11.75814,470.5768404,288.2330136,280.7258982,233.8037014,520.9126224,Hazardous
Aundh,16:00,246.8128688,208.3253413,14.03732828,452.0132069,348.4477023,71.2003574,257.1092667,579.9850965,Hazardous
Deccan,20:00,77.36561509,264.8534168,12.68047646,496.4494024,250.3861972,43.78377325,258.230138,459.9900467,Hazardous
Pimple Saudagar,12:00,231.7675075,205.7222659,14.35971533,423.8908013,329.8593452,62.90673712,356.5452162,607.7602513,Hazardous
Deccan,16:00,242.200182,308.853085,10.51270969,378.3876544,143.9906869,247.9602173,306.9459254,635.487758,Hazardous
Hadapsar,12:00,75.17640602,171.6244348,12.16467353,414.2033116,134.5892104,170.7800406,97.44217549,336.9708072,Hazardous
Deccan,16:00,233.5946085,115.8574093,14.53192875,373.8150603,291.7368546,212.4213338,46.92890705,464.8014854,Hazardous
Koregaon Park,16:00,23.92908849,237.7122484,11.4711492,470.3673989,15.23919779,304.5059705,93.99187059,349.1603371,Hazardous
